4004,"Freer, Mike",Conservative,2014-15,oversees_visit,2014-03-27,1200.0,False,Donor: Conservative Friends of Israel Ltd,
4004,"Freer, Mike",Conservative,2013-14,oversees_visit,2013-03-07,2000.0,False,Donor: Conservative Friends of Israel,
4004,"Freer, Mike",Conservative,2013-14,oversees_visit,2013-10-22,700.0,False,"Donor: The Municipality of Morphou, Cyprus",
4004,"Freer, Mike",Conservative,2012-13,employment,2012-06-19,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, opinion surveys:","13 April 2012, received £75.  Hours: 20 mins.  (Registered 19 June 2012)"
4004,"Freer, Mike",Conservative,2012-13,employment,2012-06-19,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, opinion surveys:","15 June 2012, received £75.  Hours: 20 mins. (Registered 19 June 2012)"
4004,"Freer, Mike",Conservative,2012-13,employment,2012-07-09,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, opinion surveys:",£75 received for May/June Parliamentary Panel Survey. Hours: 20 mins. (Registered 9 July 2012)
4004,"Freer, Mike",Conservative,2012-13,employment,2012-08-28,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, opinion surveys:","20 July 2012, received £75.  Hours: 20 mins. (Registered 28 August 2012)"
4004,"Freer, Mike",Conservative,2012-13,employment,2012-07-17,75.0,False,"Payment from Populus, 10 Northburgh Street, London EC1V 0AT, for survey participation:","16 July 2012, £75.   Hours: 20 mins. (Registered 17 July 2012)"
4004,"Freer, Mike",Conservative,2012-13,employment,2012-08-21,70.0,False,"Payment from YouGov, 50 Featherstone Street, London EC1Y 8RT, for opinion survey:","25 July 2012, received £70.  Hours: 30 mins. (Registered 21 August 2012)"
4004,"Freer, Mike",Conservative,2012-13,gift,2012-01-11,100.0,False,Donor: Excelsior Properties Ltd,
4004,"Freer, Mike",Conservative,2011-12,gift,2010-12-06,798.0,False,Donor: British Airways,
4004,"Freer, Mike",Conservative,2011-12,gift,2012-01-11,100.0,False,Donor: Excelsior Properties Ltd,
4004,"Freer, Mike",Conservative,2011-12,oversees_visit,2010-10-25,900.0,False,Donor: Municipality of Morphou,
4004,"Freer, Mike",Conservative,2011-12,oversees_visit,2011-06-08,3600.0,False,"Donor: Ministry of External Affairs, Republic of China (Taiwan)",
