id,list_name,party,session,type,date,value,donated_to_charity,description,sub_entry
4124,"Onwurah, Chi",Labour,2014-15,employment,2014-02-13,75.0,False,"Fees from ComRes, 4 Millbank, London SW1P 3SE, for opinion surveys. Payments donated to my constituency party.","May 2013, £75. Hours: 30 mins. 
(Registered 13 February 2014)"
4124,"Onwurah, Chi",Labour,2014-15,employment,2014-02-13,75.0,False,"Fees from ComRes, 4 Millbank, London SW1P 3SE, for opinion surveys. Payments donated to my constituency party.","August 2013, £75. Hours: 30 mins. 
(Registered 13 February 2014)"
4124,"Onwurah, Chi",Labour,2014-15,employment,2014-07-18,75.0,False,"Fees from ComRes, 4 Millbank, London SW1P 3SE, for opinion surveys. Payments donated to my constituency party.","9 June 2014, £75 for April 2014 Parliamentary Panel Survey. Hours: 30 mins.  (Registered 18 July 2014)"
4124,"Onwurah, Chi",Labour,2014-15,employment,2014-02-13,200.0,False,"Payments from Ipsos MORI, 79-81 Borough Road, London SE1 1FY, for interview. Payments donated to my constituency party.","January 2014, received £200 for survey in November 2013. Hours: 45 mins. 
(Registered 13 February 2014)"
4124,"Onwurah, Chi",Labour,2014-15,employment,2014-02-13,200.0,False,"Payments from Ipsos MORI, 79-81 Borough Road, London SE1 1FY, for interview. Payments donated to my constituency party.","January 2014, received £200 for survey in December 2013. Hours: 1 hr. 
(Registered 13 February 2014)"
4124,"Onwurah, Chi",Labour,2014-15,employment,2014-02-24,80.0,False,"Payment of £80 from YouGov, 50 Featherstone Street, London EC1Y 8RT, for participating in a survey.  Hours: 30 mins. Payment made direct to my constituency party. 
(Registered 24 February 2014)",
4124,"Onwurah, Chi",Labour,2014-15,employment,2014-02-24,150.0,False,"November 2013, £150 for a speech from Ofcom, Riverside House, 2a Southwark Bridge Road, London SE1 9HA. Hours: 1.5 hrs.
 
Payment made direct to charity. 
(Registered 24 February 2014)",
4124,"Onwurah, Chi",Labour,2014-15,oversees_visit,2014-10-10,1588.0,False,Donor: Travel2Palestine Ltd,
4124,"Onwurah, Chi",Labour,2013-14,employment,2013-04-08,75.0,False,"Fees from ComRes, 4 Millbank, London SW1P 3SE, for opinion surveys:","February-March 2013, £75. Hours: 15 mins. Payment donated to my constituency party.
 
(Registered 8 April 2013)"
4124,"Onwurah, Chi",Labour,2012-13,employment,2012-05-28,75.0,False,"Fees from ComRes, 4 Millbank, London SW1P 3SE, for opinion surveys:","January 2012, £75.  Hours: 15 mins. Payment donated to my constituency party. (Registered 28 May 2012)"
