1542,"Dunne, Philip",Conservative,2014-15,employment,2014-03-17,14245.0,False,"Partner, Gatley Farms; farming partnership.","£14,245 drawings for year ended 5 April 2013.  Hours: approximately 50 hours per annum. (Registered 17 March 2014)"
1542,"Dunne, Philip",Conservative,2014-15,employment,2014-12-16,432.0,False,"Partner, Gatley Farms; farming partnership.",£432 drawings for year ended 5 April 2014.  Hours: approximately 50 hours per annum. (Registered 16 December 2014)
1542,"Dunne, Philip",Conservative,2013-14,employment,2013-12-02,13745.0,False,"Partner, Gatley Farms; farming partnership.","£13,745 drawings for year ended 31 December 2012.  Hours: approximately 50 hours per annum. (Registered 2 December 2013)"
1542,"Dunne, Philip",Conservative,2012-13,employment,2012-09-11,23480.0,False,"Partner, Gatley Farms; farming partnership.","£23,480 drawings for year ended 31 December 2011.  Hours: approximately 50 hours per annum. (Registered 11 September 2012)"
1542,"Dunne, Philip",Conservative,2011-12,employment,2011-10-04,2240.0,False,"Partner, Gatley Farms; farming partnership.","£2,240 drawings for year ended 31 December 2009.   Hours: approximately 50 hours per annum. (Registered 4 October 2011)"
1542,"Dunne, Philip",Conservative,2011-12,employment,2011-10-04,2240.0,False,"Partner, Gatley Farms; farming partnership.","£2,240 drawings for year ended 31 December 2010.  Hours: approximately 50 hours per annum. (Registered 4 October 2011)"
1542,"Dunne, Philip",Conservative,2011-12,employment,2011-07-29,194.0,False,"Donation of £194 charity bet paid by Coral Bookmaker, Tower Street, Ludlow, in favour of a charity of my choice. (Registered 29 July 2011)",
1542,"Dunne, Philip",Conservative,2011-12,oversees_visit,2011-12-12,2823.09,False,Donor: Falkland Islands Government,
1542,"Dunne, Philip",Conservative,2010-11,directorship,2009-09-01,897.3,False,"Baronsmead VCT-4-PLC, 100 Wood Street, London EC2V 7AN. I attended board and periodic other meetings as a non-executive director of this venture capital trust. Resigned on 20 May 2010.","Payment of £1,666.66 gross (£897.30 net) for period 1-31 July 2009.  Hours: 5hrs. (Registered 1 September 2009)"
1542,"Dunne, Philip",Conservative,2010-11,directorship,2009-09-21,815.46,False,"Baronsmead VCT-4-PLC, 100 Wood Street, London EC2V 7AN. I attended board and periodic other meetings as a non-executive director of this venture capital trust. Resigned on 20 May 2010.","Payment of £1,666.66 gross (£815.46 net) for period 1-31 August 2009.  Hours: 6hrs.  (Registered 21 September 2009)"
1542,"Dunne, Philip",Conservative,2010-11,directorship,2009-10-05,815.46,False,"Baronsmead VCT-4-PLC, 100 Wood Street, London EC2V 7AN. I attended board and periodic other meetings as a non-executive director of this venture capital trust. Resigned on 20 May 2010.","Payment of £1,666.66 gross (£815.46 net) for period 1-30 September 2009.  Hours:  3 hrs. (Registered 5 October 2009)"
1542,"Dunne, Philip",Conservative,2010-11,directorship,2009-11-04,815.46,False,"Baronsmead VCT-4-PLC, 100 Wood Street, London EC2V 7AN. I attended board and periodic other meetings as a non-executive director of this venture capital trust. Resigned on 20 May 2010.",Payment of £1666.66 gross (£815.46 net) for period 1 – 31 October 2009. Hours: 5 hrs. (Registered 4 November 2009)
1542,"Dunne, Philip",Conservative,2010-11,directorship,2009-12-07,820.74,False,"Baronsmead VCT-4-PLC, 100 Wood Street, London EC2V 7AN. I attended board and periodic other meetings as a non-executive director of this venture capital trust. Resigned on 20 May 2010.",Payment of £1666.66 gross (£820.74 net) for period 1-30 November 2009. Hours: 6 hrs. (Registered 7 December 2009)
1542,"Dunne, Philip",Conservative,2010-11,directorship,2010-01-05,815.46,False,"Baronsmead VCT-4-PLC, 100 Wood Street, London EC2V 7AN. I attended board and periodic other meetings as a non-executive director of this venture capital trust. Resigned on 20 May 2010.",Payment of £1666.66 gross (£815.46 net) for the period 1-31 December 2009. Hours: 4 hrs. (Registered 5 January 2010)
1542,"Dunne, Philip",Conservative,2010-11,directorship,2010-02-04,815.46,False,"Baronsmead VCT-4-PLC, 100 Wood Street, London EC2V 7AN. I attended board and periodic other meetings as a non-executive director of this venture capital trust. Resigned on 20 May 2010.",Payment of £1666.66 gross (£815.46 net) for the period 1-31 January 2010.  Hours: 6 hrs. (Registered 4 February 2010)
1542,"Dunne, Philip",Conservative,2010-11,directorship,2010-03-03,820.74,False,"Baronsmead VCT-4-PLC, 100 Wood Street, London EC2V 7AN. I attended board and periodic other meetings as a non-executive director of this venture capital trust. Resigned on 20 May 2010.","Payment of £1,666.66 gross (£820.74 net) for the period 1-28 February 2010. Hours: 8 hrs. (Registered 3 March 2010)"
