id,list_name,party,session,type,date,value,donated_to_charity,description,sub_entry
4031,"Reeves, Rachel",Labour,2014-15,sponsorship,2014-02-07,7000.0,False,Donor: Leeds West CLP via Central Labour Party,
4031,"Reeves, Rachel",Labour,2014-15,sponsorship,2014-10-17,63045.0,False,Donor: PricewaterhouseCoopers LLP,
4031,"Reeves, Rachel",Labour,2014-15,sponsorship,2015-01-06,70000.0,False,Donor: Sir David Garrard,
4031,"Reeves, Rachel",Labour,2014-15,sponsorship,2015-01-21,3000.0,False,Donor: UCATT,
4031,"Reeves, Rachel",Labour,2014-15,oversees_visit,2014-01-14,1250.0,False,Donor: Labour Friends of Israel,
4031,"Reeves, Rachel",Labour,2013-14,sponsorship,2012-11-05,25162.5,False,Donor: PricewaterhouseCoopers LLP,
4031,"Reeves, Rachel",Labour,2013-14,sponsorship,2013-03-06,7000.0,False,Donor: Leeds West CLP,
4031,"Reeves, Rachel",Labour,2013-14,sponsorship,2013-11-04,60000.0,False,Donor: Sir David Garrard,
4031,"Reeves, Rachel",Labour,2013-14,oversees_visit,2014-01-14,1250.0,False,Donor: Labour Friends of Israel,
4031,"Reeves, Rachel",Labour,2012-13,employment,2012-07-10,4893.35,False,"Payment of £4,893.35 from Lloyds Banking Group, The Mound, Edinburgh EH1 1YZ, as deferred remuneration for previous employment prior to 2010. Donated to charity. Hours: no additional hours worked. (Registered 10 July 2012)",
4031,"Reeves, Rachel",Labour,2012-13,sponsorship,2012-06-08,25162.5,False,Donor: PricewaterhouseCoopers LLP,
4031,"Reeves, Rachel",Labour,2012-13,sponsorship,2012-11-05,25162.5,False,Donor: PricewaterhouseCoopers LLP,
4031,"Reeves, Rachel",Labour,2012-13,oversees_visit,2012-12-19,730.0,False,Donor: Deutscher Sparkassen-und Giroverband (German Savings Banks Association),
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-01-06,577.4,False,"Payment of £577.40 received from Biteback Publishing Ltd, Westminster Tower, 10th Floor, 3 Albert Embankment, London SE1 7SP, in respect of a book written by me and published prior to my election as a Member of Parliament.   No additional hours . (Registered 6 January 2011)",
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-10-20,87.0,False,"Payment of £87 from Guardian Newspapers, Kings Place, 90 York Way, London N19 GU, for article.  Hours: 1 hr. (Registered 20 October 2011)",
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-10-20,342.0,False,"Payment of £342 from Lloyds Banking Group, The Mound, Edinburgh EH1 1YZ, as deferred remuneration for previous employment prior to 2010.  Hours:  no additional hours worked. (Registered 20 October 2011)",
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","30 August 2010, £75.  Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","13 October 2010, £75.  Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","17 November 2010, £75. Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","7 January 2011, £75.  Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","14 February 2011, £75.  Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","7 March 2011, £75.  Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","28 April 2011, £75.  Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","2 June 2011, £75. Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","27 June 2011, £75. Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,employment,2011-12-02,75.0,False,"Payments from ComRes, Four Millbank, London SW1P 3JA, for participating in opinion research panel.  All payments were donated directly to charity:","29 July 2011, £75.  Hours: 20 mins. (Registered 2 December 2011)"
4031,"Reeves, Rachel",Labour,2011-12,oversees_visit,2011-10-25,1250.0,False,Donor: Labour Friends of Israel,
