id,list_name,party,session,type,date,value,donated_to_charity,description,sub_entry
4011,"Jamieson, Cathy",Labour,2014-15,sponsorship,2014-06-20,19026.0,False,Donor: PricewaterhouseCoopers,
4011,"Jamieson, Cathy",Labour,2013-14,sponsorship,2013-04-02,18144.0,False,Donor: Pricewaterhouse Coopers,
4011,"Jamieson, Cathy",Labour,2013-14,oversees_visit,2013-04-15,1119.0,False,Donor:  Sir Joseph Hotung Programme,
4011,"Jamieson, Cathy",Labour,2013-14,oversees_visit,2013-07-18,1175.79,False,Donor: Friends of the Earth,
4011,"Jamieson, Cathy",Labour,2013-14,oversees_visit,2013-11-26,1384.0,False,"Donor: Results 
UK",
4011,"Jamieson, Cathy",Labour,2012-13,oversees_visit,2012-08-24,2000.0,False,Donor:   ResultsUK,
4011,"Jamieson, Cathy",Labour,2011-12,employment,2012-01-01,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","30 June 2010, net salary received of £1,411.89.  Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2012-01-01,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","31 July 2010, net  salary received of £1,411.89.  Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2012-01-01,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","31 August 2010,  net salary received of £1,411.89. Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2010-10-10,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","30 September 2010, net salary received of £1,411.89. Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2012-01-01,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","31 October 2010, net salary received of £1,411.89. Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2010-11-30,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","30 November 2010, net salary received of £1,411.89. Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2012-01-01,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","31 December 2010, net salary received of £1,411.89. Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2011-02-07,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","31 January 2011, net salary received of £1,411.89. Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2011-03-02,1411.89,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","28 February 2011, net salary received of £1,411.89.  Hours: 100 hrs."
4011,"Jamieson, Cathy",Labour,2011-12,employment,2011-12-22,1032.04,False,"Member of Scottish Parliament, Edinburgh EM99 1SP (until March 2011, see category 11 below).  I received one third of an MSP’s salary which I donated to charity.","31 March 2011, net salary received of £1,032.04. Hours: 75 hrs. (Registered 22 December 2011)"
4011,"Jamieson, Cathy",Labour,2011-12,oversees_visit,2011-03-23,2800.0,False,Donor: ACTION (Advocacy to Control TB Internationally) Project within RESULTS UK,
4011,"Jamieson, Cathy",Labour,2011-12,oversees_visit,2011-09-13,1430.0,False,Donor: Centre for European Palestinian Relations,
